,RIFUSDT,KASUSDT,Spread,Z-Score
466,0.1442,0.04564,0.016408000000000006,2.0835620019750136
467,0.1431,0.04535,0.016119999999999995,1.9360754656962629
468,0.1433,0.04506,0.01713200000000001,1.9944356156473444
469,0.1431,0.04555,0.015560000000000018,1.6968601906897485
470,0.1486,0.04629,0.018988000000000033,2.0717703755491033
471,0.149,0.0464,0.019080000000000014,1.9896048012689471
472,0.1512,0.04607,0.022204,2.2682964922959545
473,0.1632,0.04673,0.032356000000000024,3.2190425218686407
474,0.1632,0.0458,0.03496000000000002,3.165303329878773
475,0.1596,0.04711,0.027691999999999994,2.2313992557690137
476,0.1585,0.04825,0.023400000000000004,1.711521481720148
477,0.1614,0.04801,0.026971999999999996,1.970540499692119
478,0.1592,0.04801,0.024772000000000016,1.6791336329156685
479,0.1367,0.04944,-0.0017319999999999836,-0.860486435043238
480,0.131,0.04981,-0.008467999999999976,-1.4740928597076974
481,0.1345,0.04979,-0.004911999999999972,-1.1213141803466875
482,0.1347,0.04996,-0.005187999999999998,-1.1320634605909508
483,0.1358,0.04966,-0.003248000000000001,-0.9379182495318311
484,0.1393,0.04968,0.00019600000000000173,-0.6160274225586145
485,0.1428,0.04993,0.0029960000000000264,-0.3654369690985989
486,0.1358,0.04943,-0.002603999999999995,-0.880046397360593
487,0.1425,0.04977,0.00314399999999998,-0.3539672803471086
488,0.1317,0.04883,-0.005023999999999973,-1.0961205308755124
489,0.1358,0.0484,0.0002800000000000302,-0.6122930491803885
490,0.134,0.04887,-0.0028359999999999774,-0.8978584643647203
491,0.1293,0.04829,-0.005912000000000001,-1.1657518316623394
492,0.13,0.04878,-0.006583999999999979,-1.2185486911805823
493,0.1159,0.04797,-0.018415999999999988,-2.198796904701434
494,0.1206,0.04807,-0.013995999999999995,-1.762464540608613
495,0.1219,0.04851,-0.013927999999999982,-1.7084613817108727
496,0.1214,0.04761,-0.011907999999999988,-1.5082679650751807
497,0.1236,0.0476,-0.009680000000000008,-1.3138494353122112
498,0.1186,0.0469,-0.012719999999999995,-1.5352706491079702
499,0.1144,0.04788,-0.019663999999999987,-2.0371566398938885
500,0.1132,0.04699,-0.018372,-1.8787196686759184
501,0.1142,0.04713,-0.017764000000000002,-1.7641050304938033
502,0.1129,0.04823,-0.022143999999999997,-2.0001684632098886
503,0.1117,0.04779,-0.022111999999999993,-1.9073001580576912
504,0.1125,0.04865,-0.023719999999999977,-1.922895676674507
505,0.112,0.04865,-0.024219999999999978,-1.8627163335687908
506,0.1141,0.0479,-0.020019999999999996,-1.5216011977406858
507,0.1145,0.04802,-0.019955999999999988,-1.4639871466030605
508,0.1157,0.04798,-0.018643999999999994,-1.3327742829791458
509,0.1142,0.04781,-0.01966799999999999,-1.3509321740926503
510,0.1136,0.04775,-0.02009999999999998,-1.3305720917353616
511,0.1115,0.04842,-0.024075999999999972,-1.514904707000034
512,0.113,0.04951,-0.02562799999999997,-1.5445647439523034
513,0.1127,0.04855,-0.02324000000000001,-1.3510417541954338
514,0.111,0.04766,-0.022447999999999982,-1.2587684795654666
515,0.1112,0.04744,-0.021632000000000012,-1.170252040480186
516,0.111,0.0459,-0.017519999999999994,-0.9004763956300261
517,0.1118,0.04623,-0.017644000000000007,-0.8785215576151294
518,0.1123,0.04564,-0.015491999999999992,-0.7307150032043731
519,0.1129,0.04548,-0.014443999999999985,-0.6492161228522643
520,0.1135,0.0441,-0.009979999999999989,-0.37287155772389624
521,0.113,0.04387,-0.009835999999999984,-0.35058087015792166
522,0.112,0.04199,-0.005571999999999994,-0.0928013212870001
523,0.1102,0.04246,-0.008687999999999974,-0.2580210259118161
524,0.1106,0.04249,-0.00837199999999999,-0.22014402451672113
525,0.1114,0.04265,-0.00802,-0.17712577387071782
526,0.1122,0.04228,-0.006183999999999995,-0.04517378558690305
527,0.1095,0.04145,-0.006559999999999996,-0.04573389467558566
528,0.1084,0.04201,-0.009227999999999986,-0.18649674682343442
529,0.1095,0.043,-0.01089999999999998,-0.2680150768327443
530,0.1112,0.0419,-0.0061200000000000004,0.06519265526375286
531,0.1066,0.04268,-0.012903999999999999,-0.3518245990160074
532,0.1056,0.04261,-0.013707999999999998,-0.378405726933804
533,0.107,0.04107,-0.007996000000000003,0.0690817324378218
534,0.1072,0.0417,-0.009559999999999985,0.008592768335617132
535,0.1063,0.03975,-0.0049999999999999906,0.46985451734900835
536,0.1063,0.03958,-0.0045239999999999725,0.6028378981817095
537,0.1057,0.03947,-0.004815999999999987,0.71260656094094
538,0.106,0.03913,-0.003563999999999984,1.0544795928654602
539,0.1062,0.03994,-0.005631999999999998,0.8013364763501832
540,0.108,0.03911,-0.0015079999999999955,1.3093763878237807
541,0.1097,0.03913,0.000136000000000025,1.491723807281557
542,0.1068,0.03897,-0.0023159999999999847,1.1652083838569094
543,0.1093,0.03937,-0.0009360000000000063,1.3276833854657462
544,0.1091,0.04008,-0.003123999999999988,1.0681349254450476
545,0.1102,0.04058,-0.0034239999999999826,1.0651105357899908
546,0.1081,0.03996,-0.0037879999999999997,1.0232858673949454
547,0.109,0.04033,-0.003923999999999983,1.0452595514778047
548,0.1086,0.04042,-0.004575999999999983,0.9563331458180421
549,0.1112,0.04033,-0.0017239999999999894,1.350158573089503
550,0.1079,0.03955,-0.0028399999999999953,1.2003509801159848
551,0.1081,0.0398,-0.0033399999999999958,1.1212001872844823
552,0.1097,0.04044,-0.0035319999999999796,1.0821550809341924
553,0.1126,0.0405,-0.0007999999999999952,1.391663237480241
554,0.1139,0.03941,0.0035520000000000135,1.8680631865179158
555,0.112,0.03913,0.0024360000000000215,1.6525869720208344
556,0.1111,0.03882,0.0024040000000000034,1.5837466874565995
557,0.1107,0.03889,0.001808000000000004,1.460320592239626
558,0.1055,0.03939,-0.004792000000000005,0.6529236473529512
559,0.1033,0.03945,-0.007159999999999986,0.34905538978969197
560,0.104,0.03916,-0.005648,0.5089392793343119
561,0.1044,0.03915,-0.005219999999999975,0.5384392462103336
562,0.1049,0.03915,-0.004719999999999988,0.574009526124103
563,0.1011,0.03855,-0.006839999999999999,0.28541763514911567
564,0.1017,0.03845,-0.005959999999999993,0.3701618843258156
565,0.1023,0.03884,-0.0064519999999999855,0.2769516424453548
566,0.1009,0.03853,-0.00698399999999999,0.17934350736758023
567,0.1002,0.03878,-0.008384000000000003,-0.04166292274138097
568,0.0992,0.03878,-0.009384000000000003,-0.20880524948791654
569,0.1019,0.0393,-0.008139999999999994,-0.058697638806188085
570,0.1016,0.03944,-0.008832000000000007,-0.1943190708112037
571,0.1012,0.03966,-0.009847999999999996,-0.40727860745966576
572,0.1002,0.03898,-0.008943999999999994,-0.3321013910599742
573,0.0998,0.03851,-0.008028000000000007,-0.2330920796658452
574,0.1019,0.03816,-0.004947999999999994,0.31443919945901627
575,0.1008,0.03807,-0.005795999999999996,0.09660143637142429
576,0.1022,0.03791,-0.003947999999999993,0.48307390416313994
577,0.1016,0.03847,-0.0061159999999999964,-0.07642263474673255
578,0.103,0.03783,-0.00292400000000001,0.7084680467845907
579,0.103,0.03755,-0.002140000000000003,0.8989578124304636
580,0.1051,0.03808,-0.0015239999999999976,1.0348548459267095
581,0.1064,0.03886,-0.0024079999999999935,0.7623335795855398
582,0.1092,0.03893,0.0001960000000000156,1.4377757478841446
583,0.1071,0.03907,-0.0022959999999999925,0.7268432606797681
584,0.1083,0.03918,-0.0014040000000000025,0.941041049861806
585,0.1059,0.03977,-0.0054560000000000025,-0.19010170279452018
586,0.1044,0.03977,-0.00695599999999999,-0.6020456514327512
587,0.1026,0.03941,-0.007747999999999991,-0.8131630761896441
588,0.1049,0.03964,-0.006092,-0.3745692615379678
589,0.1046,0.03886,-0.0042079999999999895,0.12404472868240843
590,0.1052,0.03925,-0.004699999999999996,-0.023924179328760155
591,0.105,0.04058,-0.008623999999999993,-1.217822899507713
592,0.1058,0.04081,-0.00846799999999999,-1.265113491194421
593,0.1054,0.04033,-0.007523999999999989,-0.9723311949452016
594,0.1043,0.03925,-0.005599999999999994,-0.39303177216468393
595,0.1051,0.03871,-0.0032879999999999993,0.3449084756889248
596,0.1044,0.03846,-0.0032879999999999854,0.3379292200347943
597,0.1047,0.03863,-0.003463999999999981,0.2737347134723971
598,0.1048,0.03926,-0.005127999999999994,-0.25464409545124034
599,0.1035,0.03966,-0.007547999999999999,-1.0173288424331084
600,0.103,0.03824,-0.004072000000000006,0.11005144031166832
601,0.1023,0.03843,-0.005303999999999989,-0.2627713892104073
602,0.1035,0.03767,-0.0019760000000000055,0.8271952353456996
603,0.1041,0.03816,-0.0027480000000000004,0.5891384641529337
604,0.1038,0.03611,0.002692,2.2555855095232373
605,0.1042,0.03634,0.0024480000000000196,2.0684571016578266
606,0.1041,0.03547,0.004783999999999997,2.5766153297120584
607,0.1024,0.03626,0.0008720000000000117,1.4060398214020153
608,0.1033,0.03475,0.006000000000000005,2.6311232010506824
609,0.1029,0.03466,0.005851999999999996,2.431784087982402
610,0.1034,0.03448,0.006856000000000015,2.4988006243419365
611,0.1031,0.0342,0.007339999999999999,2.4365868739030745
612,0.1026,0.03382,0.007903999999999994,2.393117530118032
613,0.1026,0.03398,0.00745599999999999,2.178357995561702
614,0.1026,0.03388,0.007736000000000007,2.1655247651622354
615,0.1033,0.0339,0.008380000000000012,2.2009091537776033
616,0.1023,0.03415,0.006680000000000005,1.820766227171847
617,0.102,0.03385,0.007220000000000004,1.8613460493652436
618,0.1027,0.03305,0.010160000000000002,2.2572734243167694
619,0.102,0.03333,0.008676000000000003,1.8966969338129755
620,0.0997,0.03331,0.006432000000000007,1.4512234596647409
621,0.0992,0.03329,0.005988000000000007,1.326573663340161
622,0.0986,0.03324,0.005528000000000005,1.207496193877411
623,0.0978,0.03335,0.004420000000000007,0.9899188540984422
624,0.098,0.03328,0.004816000000000015,1.0212512195640264
625,0.0985,0.03384,0.0037480000000000013,0.8171540762990447
626,0.0997,0.034,0.00449999999999999,0.9103797626634853
627,0.0988,0.03382,0.0041039999999999965,0.8163999480236498
628,0.0989,0.03402,0.0036440000000000083,0.713267422311006
629,0.0986,0.03373,0.004155999999999993,0.7720121593764644
630,0.0992,0.03438,0.002935999999999994,0.5393328120525213
631,0.0995,0.03405,0.004160000000000025,0.7250417889753328
632,0.099,0.03458,0.0021760000000000113,0.3496368242633586
633,0.0986,0.03465,0.001579999999999998,0.2175000438130977
634,0.097,0.03475,-0.0002999999999999947,-0.1431727145130649
635,0.0968,0.0348,-0.0006399999999999878,-0.22456931174838307
636,0.0982,0.03458,0.0013760000000000022,0.13718498103871532
637,0.0975,0.03468,0.00039600000000000746,-0.06886962010709552
638,0.098,0.03538,-0.0010639999999999955,-0.35491995046665764
639,0.0969,0.03557,-0.00269599999999999,-0.6652666472327811
640,0.0958,0.03555,-0.0037399999999999933,-0.8541307016621841
641,0.096,0.03564,-0.00379199999999999,-0.8568535541457314
642,0.0944,0.03529,-0.004411999999999999,-0.9525960080101838
643,0.0923,0.03541,-0.006847999999999993,-1.378084049494622
644,0.0951,0.03582,-0.005195999999999978,-1.0503413026063757
645,0.0949,0.0355,-0.00449999999999999,-0.9277945459937876
646,0.0948,0.03524,-0.0038720000000000004,-0.8300733524730649
647,0.0973,0.03511,-0.0010080000000000089,-0.32232570089104684
648,0.0977,0.03522,-0.0009160000000000001,-0.3256576397212879
649,0.0982,0.03506,3.200000000000425e-05,-0.15724252147755283
650,0.0985,0.03483,0.0009760000000000046,0.008373416708641926
651,0.0977,0.0352,-0.0008599999999999997,-0.3901432208455134
652,0.0994,0.03547,8.400000000000074e-05,-0.2351236250871945
653,0.1001,0.03502,0.0020439999999999903,0.1466645615729098
654,0.1034,0.03525,0.004700000000000024,0.6940015578013723
655,0.1004,0.03521,0.001812000000000008,0.04219328423169693
656,0.1003,0.03479,0.0028880000000000017,0.26026901060661545
657,0.1008,0.03413,0.0052360000000000045,0.7581679062004724
658,0.1021,0.03396,0.007012000000000004,1.124708114917878
659,0.1009,0.03331,0.007632000000000014,1.2445792731846652
660,0.0996,0.03373,0.005155999999999994,0.6381619660897723
661,0.1008,0.03372,0.006384000000000001,0.9054166427013803
662,0.1015,0.03402,0.006244000000000013,0.8420834956922153
663,0.1012,0.03402,0.005944000000000005,0.7414709461460334
664,0.1006,0.03431,0.004531999999999994,0.38309030928835347
665,0.1011,0.03401,0.005872000000000002,0.6981366800503029
666,0.1015,0.03416,0.00585200000000001,0.6870941435428378
667,0.1018,0.03382,0.007103999999999999,0.9643362729703382
668,0.1,0.03364,0.005808000000000008,0.6482095138844781
669,0.1001,0.03323,0.007055999999999993,0.9451739849426506
670,0.0986,0.03326,0.005472000000000005,0.566758969267363
671,0.0984,0.03295,0.0061400000000000066,0.7385469059457144
672,0.0983,0.03376,0.0037720000000000115,0.17486914507063947
673,0.0984,0.03365,0.004180000000000003,0.29284876368753565
674,0.0989,0.03412,0.0033640000000000198,0.10734596344368247
675,0.0994,0.03459,0.0025479999999999947,-0.07683061740315582
676,0.0987,0.03471,0.0015120000000000133,-0.32508236696172205
677,0.0986,0.03433,0.002476000000000006,-0.0537491911010077
678,0.0976,0.03374,0.0031280000000000197,0.15442458871927842
679,0.0992,0.03312,0.006464000000000011,1.090969021264046
680,0.0991,0.03393,0.0040959999999999885,0.4495703678463846
681,0.0994,0.03391,0.004451999999999998,0.5593048343383715
682,0.099,0.03376,0.004472000000000018,0.5719300281490867
683,0.0991,0.03423,0.003256000000000009,0.23506463216198115
684,0.0966,0.03429,0.0005880000000000052,-0.4998293464156378
685,0.0976,0.03501,-0.00042799999999998395,-0.7648855159170902
686,0.0976,0.03556,-0.0019679999999999975,-1.1591051484152188
687,0.0972,0.03576,-0.002928,-1.3753498707607394
688,0.0976,0.03589,-0.002891999999999978,-1.3174246142720332
689,0.098,0.03647,-0.004115999999999995,-1.5826529070695123
690,0.0986,0.03483,0.0010759999999999936,-0.18837166350370485
691,0.0995,0.03531,0.0006320000000000076,-0.292059429173879
692,0.0991,0.03523,0.00045600000000001195,-0.33124815998289164
693,0.0987,0.03578,-0.0014839999999999992,-0.8317492642127031
694,0.0995,0.03635,-0.0022799999999999904,-1.0276244505448868
695,0.0945,0.03563,-0.005264000000000005,-1.752760263957427
696,0.0986,0.0335,0.004799999999999999,0.8230447284823494
697,0.0995,0.03255,0.008360000000000006,1.6620583832263571
698,0.1005,0.0326,0.00922000000000002,1.7906032186026104
699,0.1002,0.03362,0.006064000000000014,0.9860279998953251
700,0.1016,0.03367,0.007324000000000011,1.2543928240800857
701,0.1015,0.03371,0.007112000000000021,1.1661192504193238
702,0.1025,0.03379,0.007887999999999992,1.320700620950426
703,0.1,0.03418,0.004296000000000008,0.3942514716347301
704,0.0996,0.0344,0.003280000000000005,0.09355893489343921
705,0.1007,0.03429,0.004687999999999998,0.45251941733758755
706,0.1013,0.03514,0.002908000000000008,-0.08687856179816131
707,0.1011,0.03557,0.0015040000000000053,-0.5167302533303891
708,0.1024,0.03534,0.0034480000000000066,0.038857751728121594
709,0.1051,0.03585,0.004720000000000002,0.4005695673501584
710,0.1054,0.03518,0.0068959999999999855,1.024861986425959
711,0.1072,0.03521,0.008612000000000009,1.4879371823958243
712,0.1081,0.03504,0.009987999999999997,1.8159635671332854
713,0.1085,0.0357,0.008539999999999992,1.339866023072922
714,0.1075,0.03604,0.006587999999999997,0.7603086456753212
715,0.1083,0.03631,0.006631999999999999,0.7486618107535978
716,0.1072,0.03598,0.006456000000000017,0.6786275419395096
717,0.1064,0.036,0.005600000000000008,0.4302370895080359
718,0.1044,0.03597,0.0036840000000000067,-0.10548834509917672
719,0.1055,0.03604,0.004587999999999995,0.1723009677704812
720,0.1056,0.03712,0.0016639999999999988,-0.6625601156914327
721,0.1077,0.03626,0.006172000000000011,0.6514368423084694
722,0.1026,0.03627,0.0010440000000000171,-0.8158768417150971
723,0.1029,0.03597,0.0021840000000000054,-0.4667400933050683
724,0.1024,0.03473,0.005156000000000022,0.39531377172779686
725,0.1003,0.03515,0.0018800000000000067,-0.5387577250830791
726,0.102,0.03452,0.005343999999999988,0.47277719617784814
727,0.1021,0.03545,0.0028399999999999953,-0.23834561372231597
728,0.1019,0.03556,0.0023320000000000007,-0.3714415704726405
729,0.1005,0.03574,0.0004280000000000117,-0.9014569755615456
730,0.103,0.03578,0.002815999999999999,-0.1841850859228661
731,0.1037,0.03582,0.003404000000000018,0.003312595883371775
732,0.1057,0.0364,0.0037800000000000056,0.1151468902975593
733,0.1027,0.03605,0.0017600000000000116,-0.4731859063965249
734,0.105,0.03584,0.004648000000000013,0.37802292401877846
735,0.1059,0.03632,0.004203999999999999,0.23808882325463745
736,0.1055,0.03612,0.004364000000000007,0.27202779919600767
737,0.1047,0.03677,0.0017440000000000094,-0.5027011297704828
738,0.1031,0.03699,-0.0004720000000000002,-1.1303086244434748
739,0.1042,0.03721,1.2000000000012001e-05,-0.9558292208550728
740,0.1055,0.03759,0.0002480000000000121,-0.8626165266395904
741,0.108,0.03773,0.002356000000000011,-0.23770546152819622
742,0.1065,0.03731,0.002031999999999992,-0.32051936473201587
743,0.1079,0.03713,0.003935999999999995,0.23200196610678375
744,0.1082,0.03661,0.0056920000000000165,0.7198965902774166
745,0.1075,0.03743,0.002696000000000004,-0.17161862601865807
746,0.1089,0.03715,0.0048799999999999955,0.44708410427399775
747,0.1078,0.0374,0.0030799999999999994,-0.1279831636470979
748,0.109,0.03741,0.004252000000000006,0.20573632261581545
749,0.109,0.03726,0.004671999999999996,0.3102999897058679
750,0.1121,0.03788,0.006036000000000014,0.7470719454169038
751,0.1094,0.03852,0.0015440000000000037,-0.7906445396882789
752,0.1109,0.03867,0.0026240000000000013,-0.4380647709574094
753,0.1097,0.03864,0.0015080000000000093,-0.8614519931665172
754,0.1103,0.03829,0.0030880000000000074,-0.34841742217190386
755,0.1107,0.03843,0.0030960000000000154,-0.443900042434059
756,0.1099,0.03858,0.0018759999999999888,-0.9214252136018433
757,0.1105,0.03818,0.003596000000000016,-0.18810716643051015
758,0.1103,0.03894,0.0012679999999999914,-1.148336258670953
759,0.1129,0.039,0.003700000000000009,-0.07471367940317933
760,0.1096,0.03939,-0.0006919999999999982,-1.9154699316580648
761,0.1088,0.04041,-0.004348000000000005,-3.1641505270112917
762,0.1098,0.04029,-0.003012000000000001,-2.4819875155109847
763,0.1128,0.04015,0.00038000000000000533,-1.1250593093436458
764,0.1132,0.04038,0.0001360000000000111,-1.184324668596097
765,0.1145,0.04033,0.0015760000000000218,-0.6159082966926893
766,0.1142,0.04095,-0.0004600000000000021,-1.3477271402507285
767,0.1141,0.04083,-0.0002239999999999881,-1.2360079111442028
768,0.114,0.03991,0.002252000000000004,-0.31044188040090936
769,0.1129,0.03929,0.0028880000000000156,-0.06369947366637363
770,0.1135,0.03998,0.0015560000000000018,-0.5337943773943992
771,0.1133,0.03954,0.002588000000000007,-0.11083364609390375
772,0.1116,0.03892,0.0026240000000000013,-0.052086426502693434
773,0.1123,0.03899,0.0031280000000000058,0.2100594183361977
774,0.1122,0.03959,0.001348000000000002,-0.5584850961528299
775,0.1152,0.04081,0.0009320000000000023,-0.723872168606697
776,0.1144,0.04075,0.0003000000000000086,-0.9943218116945889
777,0.1125,0.0393,0.002460000000000004,0.06870843183973493
778,0.1126,0.0403,-0.00023999999999999022,-1.2115542492265403
779,0.1099,0.0406,-0.0037799999999999917,-2.706507855668852
780,0.111,0.04212,-0.006935999999999984,-3.6041998568086213
781,0.1142,0.04218,-0.0039040000000000047,-2.2622633564671277
782,0.1138,0.04266,-0.005647999999999986,-2.7196527193027857
783,0.1144,0.04277,-0.005356,-2.4314073472250732
784,0.1163,0.04258,-0.002923999999999996,-1.5200982250708002
785,0.1149,0.04243,-0.003903999999999991,-1.7783033004699191
786,0.1165,0.04221,-0.0016879999999999812,-0.993943442036826
787,0.1167,0.04168,-4.000000000004e-06,-0.4022981964829235
788,0.1135,0.04168,-0.0032039999999999985,-1.4419572095334232
789,0.113,0.04228,-0.005383999999999986,-2.0640214059700024
790,0.1156,0.04297,-0.004715999999999998,-1.7630421512327854
791,0.1209,0.04243,0.0020960000000000006,0.4008940352166598
792,0.1298,0.04132,0.014104000000000005,3.6735771970193696
793,0.1238,0.04258,0.004575999999999997,0.9801897388736092
794,0.1258,0.04329,0.004587999999999995,0.9840832972174899
795,0.124,0.04344,0.002368000000000009,0.3767550255691753
796,0.1252,0.04297,0.004884000000000013,1.0757682027646123
797,0.1202,0.04363,-0.0019639999999999935,-0.814249833606592
798,0.1187,0.04213,0.0007360000000000005,-0.07026653574066878
799,0.1177,0.04193,0.0002960000000000046,-0.19397456453445713
800,0.1187,0.04195,0.001240000000000005,0.06398744641184122
801,0.1181,0.04164,0.0015079999999999955,0.14262619923605513
802,0.1177,0.04166,0.0010519999999999974,0.020195978342996836
803,0.1159,0.04213,-0.0020639999999999964,-0.8203850801170859
804,0.1189,0.04162,0.002364000000000019,0.4352916874146872
805,0.1185,0.04111,0.003392000000000006,0.721093299662715
806,0.117,0.04165,0.0003800000000000192,-0.10859290169406743
807,0.1166,0.0417,-0.00015999999999999348,-0.2480407163924448
808,0.1157,0.04119,0.0003680000000000072,-0.07910072554890701
809,0.1172,0.04059,0.0035480000000000095,0.8492667084670836
810,0.1183,0.0412,0.002940000000000012,0.6998585658237544
811,0.1183,0.04184,0.0011480000000000101,0.17235418081268242
812,0.1184,0.04152,0.002144000000000007,0.46977929473172303
813,0.1178,0.04162,0.0012640000000000151,0.21055138109474053
814,0.1156,0.04181,-0.001467999999999997,-0.5770808246294188
815,0.1217,0.04108,0.006676000000000015,1.780368719016798
816,0.1197,0.04074,0.005628000000000008,1.434105043975929
817,0.1197,0.04139,0.003808000000000006,0.9132455523083659
818,0.1231,0.0404,0.009980000000000017,2.487007950395357
819,0.1241,0.04085,0.00972000000000002,2.2917224998997194
820,0.1119,0.04149,-0.004271999999999984,-1.2901143740165537
821,0.1123,0.04169,-0.0044319999999999915,-1.3299097437139524
822,0.1133,0.04125,-0.0021999999999999936,-0.7669536631492458
823,0.1153,0.04185,-0.0018799999999999928,-0.6729633590376543
824,0.1146,0.03988,0.002936000000000008,0.5401342947395136
825,0.1146,0.03944,0.004167999999999991,0.8372944358401412
826,0.1141,0.0389,0.005180000000000004,1.0597617362330578
827,0.1141,0.03832,0.0068040000000000045,1.4131107053097087
828,0.1137,0.03884,0.004948000000000008,0.9386098809872327
829,0.1141,0.03889,0.00520799999999999,0.9859808457470642
830,0.113,0.03884,0.004248000000000016,0.738533198757439
831,0.1119,0.03633,0.010176000000000004,2.062833566651111
832,0.1125,0.03655,0.010160000000000016,1.9628597815140778
833,0.1144,0.03656,0.012032000000000001,2.249010352255862
834,0.1126,0.03667,0.009924000000000002,1.7186128229140658
835,0.1145,0.03774,0.008828000000000003,1.4351347167528343
836,0.1138,0.03755,0.008660000000000001,1.3512269115938125
837,0.1146,0.03763,0.009236000000000008,1.4200385780119835
838,0.1164,0.03849,0.008627999999999997,1.2542908452553831
839,0.1166,0.03772,0.010984000000000008,1.6510267251402957
840,0.1139,0.0385,0.006100000000000008,0.6741246424526377
841,0.1176,0.0385,0.009800000000000003,1.367457938200922
842,0.1183,0.03904,0.00898800000000001,1.172900944373246
843,0.1193,0.03992,0.007524000000000017,0.8496903969658276
844,0.119,0.03968,0.007896,0.8965787103696614
845,0.1196,0.03935,0.009419999999999998,1.179261455822336
846,0.12,0.03941,0.009652000000000008,1.1876372552680647
847,0.12,0.03908,0.010576000000000016,1.3324804866443563
848,0.1191,0.03867,0.010824,1.3422937726652948
849,0.1174,0.03912,0.00786400000000001,0.6986980711137969
850,0.1171,0.04032,0.004203999999999999,-0.13150303267341013
851,0.1154,0.04049,0.002028000000000016,-0.6203517974313744
852,0.1179,0.04015,0.005480000000000013,0.19536919644969952
853,0.1169,0.04055,0.003360000000000002,-0.29514637662505716
854,0.1201,0.03977,0.008744000000000002,0.9388368973459235
855,0.1211,0.03936,0.010892000000000013,1.3838342760078832
856,0.1363,0.03923,0.026456000000000007,4.095645589721749
857,0.1318,0.04004,0.01968800000000001,2.6016510388706813
858,0.1328,0.04024,0.02012800000000002,2.4953740887103133
859,0.1357,0.04034,0.02274799999999999,2.720616867437012
860,0.1388,0.04178,0.021816000000000016,2.396959433872774
861,0.1374,0.04109,0.022347999999999993,2.3233198495645664
862,0.1358,0.04011,0.023492000000000013,2.3376785211536393
863,0.13,0.03986,0.01839200000000002,1.5437793540885099
864,0.1174,0.03841,0.009852000000000014,0.2988476526488393
865,0.1059,0.04044,-0.007331999999999991,-2.0823689833904013
866,0.1051,0.03885,-0.0036800000000000027,-1.5448459957006233
867,0.1073,0.03911,-0.0022079999999999878,-1.32980791956022
868,0.1087,0.03936,-0.0015079999999999816,-1.2237976728722202
869,0.108,0.03811,0.0012920000000000154,-0.8340751509405473
870,0.1127,0.03994,0.0008679999999999938,-0.88381817956037
871,0.1124,0.04057,-0.0011960000000000026,-1.1516587709852963
872,0.1124,0.04127,-0.003155999999999992,-1.3860575576593726
873,0.1129,0.0414,-0.003019999999999995,-1.3445656607920196
874,0.1153,0.04088,0.0008360000000000034,-0.8466467351182346
875,0.1099,0.04067,-0.003975999999999993,-1.4334738543390664
876,0.1127,0.04207,-0.005096000000000003,-1.5246920965902593
877,0.1153,0.04156,-0.0010679999999999856,-0.9943748763704345
878,0.1144,0.04308,-0.006223999999999993,-1.578971492089588
879,0.1156,0.04317,-0.005276000000000003,-1.4079157553900385
880,0.1134,0.04367,-0.008875999999999995,-1.810454631769725
881,0.1176,0.04294,-0.0026319999999999955,-1.0690326584133725
882,0.1186,0.04333,-0.0027239999999999903,-1.077863338975498
883,0.1123,0.04226,-0.006027999999999992,-1.4525107894248868
884,0.112,0.04294,-0.00823199999999999,-1.6547286721752663
885,0.1091,0.04346,-0.012587999999999988,-2.051770730988768
886,0.1081,0.04314,-0.012691999999999981,-1.9615923380256857
887,0.107,0.04224,-0.01127199999999999,-1.7289177935658862
888,0.109,0.04382,-0.013695999999999986,-1.8910733191317592
889,0.1072,0.04407,-0.016195999999999988,-2.0338361402855583
890,0.1073,0.04497,-0.018615999999999994,-2.1445341762903305
891,0.106,0.04537,-0.021035999999999985,-2.229057594574346
892,0.108,0.04568,-0.01990399999999999,-2.0131473031219422
893,0.1109,0.04544,-0.016331999999999985,-1.628451940165568
894,0.1104,0.04557,-0.01719599999999999,-1.6310821686334875
895,0.1082,0.04541,-0.01894799999999998,-1.700875300818367
896,0.1075,0.04566,-0.02034799999999999,-1.7349601140730062
897,0.1074,0.0454,-0.019720000000000015,-1.6139087241192243
898,0.106,0.04632,-0.02369600000000001,-1.8366414210123785
899,0.1053,0.04637,-0.024536000000000002,-1.8133750258107717
900,0.1087,0.04596,-0.019987999999999992,-1.4159587871084378
901,0.114,0.04554,-0.013511999999999982,-0.9053169090444954
902,0.1151,0.04597,-0.013616000000000003,-0.8835643531160959
903,0.1139,0.04621,-0.015488000000000002,-0.9891112174887058
904,0.1167,0.04635,-0.013080000000000008,-0.7856367104071398
905,0.1155,0.04583,-0.012823999999999988,-0.7408810913384053
906,0.1183,0.04543,-0.008903999999999981,-0.43177610398194666
907,0.1166,0.04593,-0.012004,-0.6369670902866439
908,0.1171,0.04663,-0.01346399999999999,-0.7194040281648503
909,0.1167,0.04706,-0.015067999999999998,-0.8116822137840761
910,0.117,0.0453,-0.009839999999999974,-0.4031107073212273
911,0.1186,0.04468,-0.006503999999999996,-0.14213701478478974
912,0.1192,0.04299,-0.0011719999999999925,0.2686110178173848
913,0.1209,0.04328,-0.0002839999999999926,0.3410744717147171
914,0.119,0.04375,-0.0034999999999999892,0.11394928061295286
915,0.1176,0.0424,-0.001119999999999996,0.31492653355371947
916,0.1195,0.04169,0.0027680000000000066,0.6797262616713423
